"";"leto";"mesec";"dan";"AXLL";"SM";"STRZA";"CNL";"RVBD";"BRKR";"MSG";"GSPC"
"207";"2010";"10";"27";0,0366223670181165;-0,0964824868837528;0,0779659232594987;0,0375420645411252;0,190366181417021;-7,9812321788826e-05;-0,0822530696511248;1,00490730643402
"208";"2010";"10";"28";0,0475246207976619;-0,0778001371150578;0,088441624691041;0,0615204249000027;0,187117761283258;0,019978886249784;-0,0621754209979291;1,0005425935974
"209";"2010";"10";"29";0,0535110126200171;-0,0733667219271015;0,0963918450998008;0,0626805351177629;0,195444944287101;0,0240152795345717;-0,0596794291354651;1
"210";"2010";"11";"01";0,0546824388220329;-0,0567881011711341;0,114418587787421;0,0512758471661138;0,19300550724443;0,00956618915485862;-0,045882800810586;1,00162689804772
"211";"2010";"11";"02";0,066242234859888;-0,0530314847636754;0,12514147322015;0,0683615610179444;0,197567532873697;0,0247467602793748;-0,0486345955754922;0,993502977801841
"212";"2010";"11";"03";0,0528350564212045;-0,0144253828050744;0,108216582238253;0,0530690872426683;0,190881271262234;0,035652557995926;-0,0454446179828243;1,00326975476839
"213";"2010";"11";"04";0,0838978397105933;0,01613488560581;0,13933352605696;0,058456341976877;0,207284866977936;0,0520874836320953;-0,0436336535411694;1,00108636610538
"214";"2010";"11";"05";0,0952084057800302;0,0351114022068599;0,142683936162048;0,0679595361579653;0,218380203943127;0,0624336620718352;0,00461198930423954;0,998914812805209
"215";"2010";"11";"08";0,107893790035444;0,0376234278084679;0,142511455955318;0,0571771863791484;0,212937723932062;0,0691438092668864;-0,00173645415249873;1,01195002715915
"216";"2010";"11";"09";0,123573031324168;0,0522830149175851;0,152344079954092;0,0631239763728562;0,21395879067025;0,0706071133055504;-0,01174235256318;0,998926462694579
"217";"2010";"11";"10";0,131228293163605;0,0473825663072237;0,139409811199336;0,0516478342947735;0,219035032801081;0,0704353209817884;-0,00383879524949756;1,00268672756582
"218";"2010";"11";"11";0,115992389646197;0,017752219860491;0,113666180015605;0,0231533243000294;0,196753132344861;0,106426467970134;-0,0479401579527062;1
"219";"2010";"11";"12";0,099075424319778;-0,00775509660270781;0,101263014902373;-0,0163513272655626;0,188372512852879;0,0897295691485027;-0,0276227035693982;0,995176848874598
"220";"2010";"11";"15";0,0843660855836869;-0,0142473863623314;0,0869288671883606;-0,0200876200094466;0,182159880821906;0,0842194581601627;-0,00112900870146326;0,999461497038234
"221";"2010";"11";"16";0,0685479058646018;-0,00959692278191509;0,0621924793389521;-0,0334249640314826;0,169557351344609;0,0834351703485774;-0,0049335457795355;0,998383620689655
"222";"2010";"11";"17";0,0550560010862531;-0,00912463454186945;0,0724620833187974;-0,0294380900316175;0,182439379150275;0,0709949370446438;-0,00829505413566822;1,00107933081489
"223";"2010";"11";"18";0,0797547391126111;-0,00296615876163791;0,0619167914637322;-0,0286383139726514;0,192134329457968;0,0747632025497755;0,013903819301365;1,00646900269542
"224";"2010";"11";"19";0,0906223226255879;0,00850862656027806;0,0886462179704156;-0,018200785849307;0,206659447449416;0,0837310802367059;0,0551135605924997;1
"225";"2010";"11";"22";0,129175952068854;0,0688432867449142;0,149554124388653;0,0467423736897548;0,242607341235136;0,150594660758975;0,0970990574834401;0,989287627209427
"226";"2010";"11";"23";0,126286367901382;0,0503712319655527;0,140170453380228;0,0253638765392502;0,239043017766519;0,150092080293801;0,0871981640832893;1,00433134813211
"227";"2010";"11";"24";0,134368424867202;0,0465829123940868;0,139957282913911;0,0221516310441141;0,246066048711432;0,147681291833225;0,101053434774167;1,00916442048518
"228";"2010";"11";"26";0,133939911022773;0,0453302839260934;0,14463222459438;0,0341763828857725;0,257483144020984;0,152274339751325;0,066074940809104;1,00213675213675
"229";"2010";"11";"29";0,119255593707294;0,0437052667673908;0,138454273735337;0,0228354982000169;0,243575490218732;0,139236582247283;0,0761169859968155;0,997334754797441
"230";"2010";"11";"30";0,109502951275828;0,0517644816029847;0,125195594857851;0,0275549454398956;0,217510184092428;0,141527994216803;0,0627545581581215;0,991982896846606
"231";"2010";"12";"01";0,0958490172394929;0,0774510560399164;0,13382873399349;0,0229503462285187;0,217512781838011;0,159685950845164;0,109536483732939;0,998922413793103
"232";"2010";"12";"02";0,0943347724153544;0,0904666684705745;0,114972394104861;-0,0194402548117081;0,207192926213202;0,164718271025104;0,116618067899715;1,01186623516721
"233";"2010";"12";"03";0,0894369296520112;0,0974802408555764;0,142618313038619;0,00267962605346627;0,215653786114144;0,139311533266959;0,11338249557167;0,993070362473347
"234";"2010";"12";"06";0,0944482011098813;0,119960333649133;0,158520929704225;0,0303244045246008;0,222919449240009;0,113295112158304;0,140599243928873;0,994095544820183
"235";"2010";"12";"07";0,107637945087891;0,112088070615058;0,139912702059386;0,0251201817620241;0,209515982075945;0,102263540480261;0,120711111447388;1,00161987041037
"236";"2010";"12";"08";0,094680335585728;0,0838389848674337;0,13222623197627;-0,00384488901731941;0,204838848288693;0,0827752812422106;0,124306064758193;1,00053908355795
"237";"2010";"12";"09";0,107304574361834;0,150984104773753;0,154870971295214;0,00648784183049329;0,224322060956322;0,0903683224941536;0,125728850112752;0,997844827586207
"238";"2010";"12";"10";0,115710473181409;0,140868775303809;0,163101626224319;0,0126643438335242;0,238076529381338;0,119574935917166;0,109433129110045;1
"239";"2010";"12";"13";0,143934323847536;0,162908822459397;0,167646151250547;0,0593863937131025;0,234964997945594;0,14372204510393;0,135426538822468;1
"240";"2010";"12";"14";0,160552318226202;0,166807222383536;0,175248729001068;0,0624152335028865;0,222111070991628;0,138193081701308;0,115441606278526;0,995140388768899
"241";"2010";"12";"15";0,126583792552344;0,177546703016762;0,165538009882543;0,0697704137644224;0,22283280743794;0,142782771022548;0,128598215544536;0,983722192078133
"242";"2010";"12";"16";0,152646015602991;0,199833370658792;0,171421477826149;0,0849143622185973;0,243627533750227;0,148887384818381;0,118832133132507;1,003861003861
"243";"2010";"12";"17";0,178008724534459;0,221682882628468;0,15855495171805;0,087231129120398;0,257109361186951;0,165367419662758;0,117278579575618;1,01043956043956
"244";"2010";"12";"20";0,187189574293494;0,247909945547815;0,134487693024288;0,0881865304075386;0,265663123688368;0,152102750487667;0,0970534927167637;0,990755845568243
"245";"2010";"12";"21";0,194639811417838;0,244666938741626;0,162306480880213;0,0833851577459283;0,256506322384578;0,154785266346666;0,101433441502734;0,997804610318332
"246";"2010";"12";"22";0,192678012527339;0,261270695344862;0,203848865483722;0,0757685064397802;0,251669328325475;0,130328268184387;0,112246990747842;0,998899889988999
"247";"2010";"12";"23";0,155509305654695;0,271488041718954;0,214318320921534;0,0783281145812316;0,24228562884045;0,143838762985801;0,120575436387512;1,00605726872247
"248";"2010";"12";"27";0,172465407135625;0,281787141676152;0,202680634848159;0,102777747286926;0,241679974806389;0,151333047060088;0,138106652676317;0,993979200875753
"249";"2010";"12";"28";0,192722303390838;0,285144272100267;0,23092102913235;0,10856531119817;0,230275724523679;0,135932313044947;0,142197816648636;1,01872246696035
"250";"2010";"12";"29";0,21690043633179;0,317070262325389;0,239852700286845;0,11101355789601;0,233476140209483;0,148397649142345;0,161381288205091;0,995675675675676
"251";"2010";"12";"30";0,203195946014318;0,305604026240138;0,234191384752559;0,0973035291541382;0,240250893233484;0,147705134022875;0,164343306213188;0,996742671009772
"252";"2010";"12";"31";0,216993094471878;0,319660389374773;0,234509421857447;0,0822963193754887;0,216288852424969;0,165792381026685;0,172819540436251;1,00381263616558
"253";"2011";"01";"03";0,216499604100478;0,324174784412441;0,241293363602429;0,0937794036116563;0,240945067021672;0,169527826538919;0,172766951756935;0,997829625610418
"254";"2011";"01";"04";0,213193917970185;0,294579002465088;0,269657992488239;0,105203231979638;0,243224303494738;0,165275893094969;0,161430466666659;0,999456226209897
"255";"2011";"01";"05";0,199357191018923;0,276658841845782;0,244624641551585;0,0653653189855228;0,219965301477477;0,145118191262337;0,15214588806712;1,01033732317737
"256";"2011";"01";"06";0,22695655576444;0,273251479756188;0,254807614602138;0,0781064192055064;0,235637418535067;0,165376120800243;0,139347804495994;1,00215401184707
"257";"2011";"01";"07";0,216004658620619;0,264775096672516;0,228513520337248;0,0595435623887967;0,229648288840424;0,164129974493083;0,139182452043447;1,00698549167114
